mcc,mnc,lac,cell_id,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,device
310,120,5633,46791729,303,44,-96,,42.66775390,-73.78055778,7.5,3.94,122.8,29.9,"2019-05-28T12:41:32.660Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.66775390,-73.78055778,7.5,3.94,122.8,29.9,"2019-05-28T12:42:13.269Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491379,290,24,-116,33,42.66775390,-73.78055778,7.5,3.94,122.8,29.9,"2019-05-28T12:42:13.269Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.66775390,-73.78055778,7.5,3.94,122.8,29.9,"2019-05-28T12:43:08.448Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491395,290,28,-112,32,42.66775390,-73.78055778,7.5,3.94,122.8,29.9,"2019-05-28T12:43:08.448Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.66775390,-73.78055778,7.5,3.94,122.8,29.9,"2019-05-28T12:44:34.108Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165523,437,50,-90,,42.66775390,-73.78055778,7.5,3.94,122.8,29.9,"2019-05-28T12:44:34.108Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67123800,-73.74073853,6.43,0,0,-4.07,"2019-05-28T12:46:08.400Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491379,290,26,-114,33,42.67123800,-73.74073853,6.43,0,0,-4.07,"2019-05-28T12:46:08.400Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67123800,-73.74073853,6.43,0,0,-4.07,"2019-05-28T12:46:12.524Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491395,290,23,-117,,42.67123800,-73.74073853,6.43,0,0,-4.07,"2019-05-28T12:46:12.524Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67120409,-73.74074960,4.29,0,0,-7.99,"2019-05-28T12:48:04.587Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165523,437,72,-68,,42.67120409,-73.74074960,4.29,0,0,-7.99,"2019-05-28T12:48:04.587Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67222864,-73.73941908,11.79,0,0,-19.22,"2019-05-28T12:48:07.423Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165523,437,72,-68,,42.67222864,-73.73941908,11.79,0,0,-19.22,"2019-05-28T12:48:07.423Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67226062,-73.73946726,3.22,0,0,-18.72,"2019-05-28T12:58:06.760Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,58,-82,3,42.67226062,-73.73946726,3.22,0,0,-18.72,"2019-05-28T12:58:06.760Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67212439,-73.73845188,11.79,0,0,-19.36,"2019-05-28T13:03:58.420Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,60,-80,1,42.67212439,-73.73845188,11.79,0,0,-19.36,"2019-05-28T13:03:58.420Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67205558,-73.73849015,4.29,0,0,-23.3,"2019-05-28T13:04:50.465Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491387,290,30,-110,,42.67205558,-73.73849015,4.29,0,0,-23.3,"2019-05-28T13:04:50.465Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67205558,-73.73849015,4.29,0,0,-23.3,"2019-05-28T13:06:21.321Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491395,290,23,-117,,42.67205558,-73.73849015,4.29,0,0,-23.3,"2019-05-28T13:06:21.321Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67205558,-73.73849015,4.29,0,0,-23.3,"2019-05-28T13:06:56.220Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491379,290,32,-108,32,42.67205558,-73.73849015,4.29,0,0,-23.3,"2019-05-28T13:06:56.220Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67195764,-73.73846763,8.58,0,0,-29.14,"2019-05-28T13:11:11.605Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,54,-86,,42.67195764,-73.73846763,8.58,0,0,-29.14,"2019-05-28T13:11:11.605Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67217149,-73.73878502,3.22,3.65,284.3,-15.46,"2019-05-28T13:14:11.010Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,24,-116,,42.67217149,-73.73878502,3.22,3.65,284.3,-15.46,"2019-05-28T13:14:11.010Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67237659,-73.73934001,3.22,6.23,292.1,-11.39,"2019-05-28T13:14:16.431Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,24,-116,,42.67237659,-73.73934001,3.22,6.23,292.1,-11.39,"2019-05-28T13:14:16.431Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67240680,-73.73941478,3.22,6.76,293.8,-10.67,"2019-05-28T13:14:21.015Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,71,-69,3,42.67240680,-73.73941478,3.22,6.76,293.8,-10.67,"2019-05-28T13:14:21.015Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67255531,-73.74003787,3.22,4.57,226.3,-8.81,"2019-05-28T13:14:29.398Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,71,-69,3,42.67255531,-73.74003787,3.22,4.57,226.3,-8.81,"2019-05-28T13:14:29.398Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67175554,-73.74054805,3.22,12.07,205.8,-9.37,"2019-05-28T13:14:40.402Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,57,-83,3,42.67175554,-73.74054805,3.22,12.07,205.8,-9.37,"2019-05-28T13:14:40.402Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67121822,-73.74087817,3.22,8.21,203.4,-9.51,"2019-05-28T13:14:46.411Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,45,-95,3,42.67121822,-73.74087817,3.22,8.21,203.4,-9.51,"2019-05-28T13:14:46.411Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67108370,-73.74141933,3.22,7.34,298.3,-5.88,"2019-05-28T13:15:00.399Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,48,-92,4,42.67108370,-73.74141933,3.22,7.34,298.3,-5.88,"2019-05-28T13:15:00.399Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67134910,-73.74216523,3.22,8.33,296.8,-1.23,"2019-05-28T13:15:08.396Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,47,-93,4,42.67134910,-73.74216523,3.22,8.33,296.8,-1.23,"2019-05-28T13:15:08.396Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67157712,-73.74280907,3.22,8.71,293.8,5.03,"2019-05-28T13:15:15.396Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,44,-96,4,42.67157712,-73.74280907,3.22,8.71,293.8,5.03,"2019-05-28T13:15:15.396Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67177652,-73.74340347,3.22,8.91,295.8,12.02,"2019-05-28T13:15:21.404Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,58,-82,,42.67177652,-73.74340347,3.22,8.91,295.8,12.02,"2019-05-28T13:15:21.404Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67196604,-73.74400425,3.22,7.72,287.5,18.5,"2019-05-28T13:15:28.410Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,58,-82,,42.67196604,-73.74400425,3.22,7.72,287.5,18.5,"2019-05-28T13:15:28.410Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67222308,-73.74479060,3.22,6.33,292.3,25.48,"2019-05-28T13:15:36.395Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165507,437,50,-90,,42.67222308,-73.74479060,3.22,6.33,292.3,25.48,"2019-05-28T13:15:36.395Z",LTE,false,"samsung SM-G965U"
,22422,5,842,,,,,42.67224585,-73.74485140,3.22,4.64,296.3,26.2,"2019-05-28T13:15:41.040Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166018,265,42,-98,2,42.67224585,-73.74485140,3.22,4.64,296.3,26.2,"2019-05-28T13:15:41.040Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67227538,-73.74495397,3.22,0.81,288.7,28.27,"2019-05-28T13:15:51.016Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,39,-101,39,42.67227538,-73.74495397,3.22,0.81,288.7,28.27,"2019-05-28T13:15:51.016Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67188920,-73.74520772,3.22,10.52,188.1,28.48,"2019-05-28T13:15:51.425Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,39,-101,39,42.67188920,-73.74520772,3.22,10.52,188.1,28.48,"2019-05-28T13:15:51.425Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67128636,-73.74539385,3.22,9.16,192.6,28.7,"2019-05-28T13:15:57.390Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,39,-101,39,42.67128636,-73.74539385,3.22,9.16,192.6,28.7,"2019-05-28T13:15:57.390Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67120222,-73.74575457,3.22,7.34,321.3,29.57,"2019-05-28T13:16:21.016Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,28,-112,37,42.67120222,-73.74575457,3.22,7.34,321.3,29.57,"2019-05-28T13:16:21.016Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67181506,-73.74666545,3.22,12.11,302.6,32.59,"2019-05-28T13:16:21.433Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,28,-112,37,42.67181506,-73.74666545,3.22,12.11,302.6,32.59,"2019-05-28T13:16:21.433Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67220426,-73.74748210,3.22,14.3,302.4,33.67,"2019-05-28T13:16:27.413Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,28,-112,37,42.67220426,-73.74748210,3.22,14.3,302.4,33.67,"2019-05-28T13:16:27.413Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67226986,-73.74762880,3.22,14.05,301.8,33.48,"2019-05-28T13:16:31.020Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,26,-114,,42.67226986,-73.74762880,3.22,14.05,301.8,33.48,"2019-05-28T13:16:31.020Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67253569,-73.74821060,3.22,14.32,302.1,33.64,"2019-05-28T13:16:32.432Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,26,-114,,42.67253569,-73.74821060,3.22,14.32,302.1,33.64,"2019-05-28T13:16:32.432Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67280814,-73.74879840,3.22,14.15,302.1,35.61,"2019-05-28T13:16:36.434Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,26,-114,,42.67280814,-73.74879840,3.22,14.15,302.1,35.61,"2019-05-28T13:16:36.434Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67307632,-73.74936453,3.22,13.09,303.1,38.15,"2019-05-28T13:16:40.413Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,26,-114,,42.67307632,-73.74936453,3.22,13.09,303.1,38.15,"2019-05-28T13:16:40.413Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67307632,-73.74936453,3.22,13.09,303.1,38.15,"2019-05-28T13:16:41.038Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,22,-118,38,42.67307632,-73.74936453,3.22,13.09,303.1,38.15,"2019-05-28T13:16:41.038Z",LTE,false,"samsung SM-G965U"
,22422,5,4614,,,,,42.67332443,-73.74988925,3.22,7.22,302.9,40.85,"2019-05-28T13:16:45.400Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,22,-118,38,42.67332443,-73.74988925,3.22,7.22,302.9,40.85,"2019-05-28T13:16:45.400Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67335601,-73.74995388,3.22,5.63,302.6,41.11,"2019-05-28T13:16:51.036Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,66,-74,,42.67335601,-73.74995388,3.22,5.63,302.6,41.11,"2019-05-28T13:16:51.036Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67353377,-73.75048573,3.22,7.99,258.7,41.25,"2019-05-28T13:17:31.409Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,66,-74,,42.67353377,-73.75048573,3.22,7.99,258.7,41.25,"2019-05-28T13:17:31.409Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67296823,-73.75121570,3.22,14.96,221.7,39.37,"2019-05-28T13:17:39.394Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,66,-74,,42.67296823,-73.75121570,3.22,14.96,221.7,39.37,"2019-05-28T13:17:39.394Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67243690,-73.75183054,3.22,14.53,220.8,37.82,"2019-05-28T13:17:44.400Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,63,-77,,42.67243690,-73.75183054,3.22,14.53,220.8,37.82,"2019-05-28T13:17:44.400Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67203027,-73.75230567,3.22,15.23,220.6,36.29,"2019-05-28T13:17:48.417Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,63,-77,,42.67203027,-73.75230567,3.22,15.23,220.6,36.29,"2019-05-28T13:17:48.417Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67160954,-73.75280566,3.22,15.32,222.1,34.46,"2019-05-28T13:17:52.402Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,49,-91,2,42.67160954,-73.75280566,3.22,15.32,222.1,34.46,"2019-05-28T13:17:52.402Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67119657,-73.75331325,3.22,15.38,223.3,33.76,"2019-05-28T13:17:56.436Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,49,-91,2,42.67119657,-73.75331325,3.22,15.38,223.3,33.76,"2019-05-28T13:17:56.436Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67079561,-73.75380734,3.22,14.93,222.6,33.55,"2019-05-28T13:18:00.429Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,49,-91,2,42.67079561,-73.75380734,3.22,14.93,222.6,33.55,"2019-05-28T13:18:00.429Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.67079561,-73.75380734,3.22,14.93,222.6,33.55,"2019-05-28T13:18:01.056Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,45,-95,3,42.67079561,-73.75380734,3.22,14.93,222.6,33.55,"2019-05-28T13:18:01.056Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.67039989,-73.75429037,3.22,14.69,222.4,33.63,"2019-05-28T13:18:04.409Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,45,-95,3,42.67039989,-73.75429037,3.22,14.69,222.4,33.63,"2019-05-28T13:18:04.409Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.67000634,-73.75476729,3.22,14.95,222.3,32.06,"2019-05-28T13:18:08.419Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46166019,434,45,-95,3,42.67000634,-73.75476729,3.22,14.95,222.3,32.06,"2019-05-28T13:18:08.419Z",LTE,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.67000634,-73.75476729,3.22,14.95,222.3,32.06,"2019-05-28T13:18:11.039Z",CDMA,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.66958946,-73.75527595,3.22,15.93,222.7,31.04,"2019-05-28T13:18:12.430Z",CDMA,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.66916854,-73.75582092,3.22,16.48,224.3,31.59,"2019-05-28T13:18:16.430Z",CDMA,false,"samsung SM-G965U"
,22422,5,4870,,,,,42.66872954,-73.75633070,3.22,15.73,217.4,31.19,"2019-05-28T13:18:20.392Z",CDMA,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66872954,-73.75633070,3.22,15.73,217.4,31.19,"2019-05-28T13:18:21.048Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,48,-92,9,42.66872954,-73.75633070,3.22,15.73,217.4,31.19,"2019-05-28T13:18:21.048Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66839539,-73.75665471,3.22,14.47,215.7,32.1,"2019-05-28T13:18:23.422Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,48,-92,9,42.66839539,-73.75665471,3.22,14.47,215.7,32.1,"2019-05-28T13:18:23.422Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66790873,-73.75712584,3.22,11.47,216.1,33.4,"2019-05-28T13:18:28.383Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,48,-92,9,42.66790873,-73.75712584,3.22,11.47,216.1,33.4,"2019-05-28T13:18:28.383Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66745263,-73.75754226,3.22,9.27,212.5,34.54,"2019-05-28T13:18:34.402Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,51,-89,10,42.66745263,-73.75754226,3.22,9.27,212.5,34.54,"2019-05-28T13:18:34.402Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66717215,-73.75805338,3.22,5.81,309.8,34.34,"2019-05-28T13:18:47.381Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,55,-85,10,42.66717215,-73.75805338,3.22,5.81,309.8,34.34,"2019-05-28T13:18:47.381Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66768337,-73.75891198,3.22,6.5,307.5,34.86,"2019-05-28T13:18:57.400Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,40,-100,11,42.66768337,-73.75891198,3.22,6.5,307.5,34.86,"2019-05-28T13:18:57.400Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66725318,-73.75966843,3.22,10.29,219.7,37.5,"2019-05-28T13:19:11.421Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,37,-103,10,42.66725318,-73.75966843,3.22,10.29,219.7,37.5,"2019-05-28T13:19:11.421Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66680803,-73.76013325,3.22,10.44,217.7,39.6,"2019-05-28T13:19:17.396Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,37,-103,10,42.66680803,-73.76013325,3.22,10.44,217.7,39.6,"2019-05-28T13:19:17.396Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66680803,-73.76013325,3.22,10.44,217.7,39.6,"2019-05-28T13:19:21.066Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,40,-100,,42.66680803,-73.76013325,3.22,10.44,217.7,39.6,"2019-05-28T13:19:21.066Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66642695,-73.76052914,3.22,10.64,214.9,41.48,"2019-05-28T13:19:22.441Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,40,-100,,42.66642695,-73.76052914,3.22,10.64,214.9,41.48,"2019-05-28T13:19:22.441Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66605242,-73.76091978,3.22,9.99,219.7,42.73,"2019-05-28T13:19:27.434Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,40,-100,,42.66605242,-73.76091978,3.22,9.99,219.7,42.73,"2019-05-28T13:19:27.434Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66605242,-73.76091978,3.22,9.99,219.7,42.73,"2019-05-28T13:19:31.056Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,36,-104,,42.66605242,-73.76091978,3.22,9.99,219.7,42.73,"2019-05-28T13:19:31.056Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66572388,-73.76125824,3.22,8.06,219.1,41.78,"2019-05-28T13:19:32.403Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,36,-104,,42.66572388,-73.76125824,3.22,8.06,219.1,41.78,"2019-05-28T13:19:32.403Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66549434,-73.76153854,3.22,0,0,43.04,"2019-05-28T13:19:51.060Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,40,-100,,42.66549434,-73.76153854,3.22,0,0,43.04,"2019-05-28T13:19:51.060Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66569653,-73.76203443,3.22,9.02,308.1,40.93,"2019-05-28T13:20:01.389Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,39,-101,12,42.66569653,-73.76203443,3.22,9.02,308.1,40.93,"2019-05-28T13:20:01.389Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66611561,-73.76277524,3.22,11.6,307.4,38.95,"2019-05-28T13:20:08.410Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,39,-101,12,42.66611561,-73.76277524,3.22,11.6,307.4,38.95,"2019-05-28T13:20:08.410Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66646710,-73.76338538,3.22,10.45,307.6,38.34,"2019-05-28T13:20:14.395Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,32,-108,12,42.66646710,-73.76338538,3.22,10.45,307.6,38.34,"2019-05-28T13:20:14.395Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66684531,-73.76401196,3.22,11.45,308.3,38.28,"2019-05-28T13:20:20.398Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,32,-108,12,42.66684531,-73.76401196,3.22,11.45,308.3,38.28,"2019-05-28T13:20:20.398Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66723632,-73.76466637,3.22,11.72,308.7,39.46,"2019-05-28T13:20:26.412Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,36,-104,12,42.66723632,-73.76466637,3.22,11.72,308.7,39.46,"2019-05-28T13:20:26.412Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66758239,-73.76526352,3.22,12.96,309.3,40.59,"2019-05-28T13:20:31.391Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,39,-101,,42.66758239,-73.76526352,3.22,12.96,309.3,40.59,"2019-05-28T13:20:31.391Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66790913,-73.76583374,3.22,9.24,306.3,40.61,"2019-05-28T13:20:36.392Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,39,-101,,42.66790913,-73.76583374,3.22,9.24,306.3,40.61,"2019-05-28T13:20:36.392Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66775025,-73.76661240,3.22,9.21,219.5,39.72,"2019-05-28T13:20:49.391Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46192386,322,34,-106,12,42.66775025,-73.76661240,3.22,9.21,219.5,39.72,"2019-05-28T13:20:49.391Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66760947,-73.76675659,3.22,10.06,219.5,39.43,"2019-05-28T13:21:01.022Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160409,60,68,-72,3,42.66760947,-73.76675659,3.22,10.06,219.5,39.43,"2019-05-28T13:21:01.022Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66727485,-73.76712307,3.22,7.84,219.6,39.94,"2019-05-28T13:21:06.402Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160409,60,68,-72,3,42.66727485,-73.76712307,3.22,7.84,219.6,39.94,"2019-05-28T13:21:06.402Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66670416,-73.76771986,3.22,10.01,216.8,42.57,"2019-05-28T13:21:14.409Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160409,60,47,-93,,42.66670416,-73.76771986,3.22,10.01,216.8,42.57,"2019-05-28T13:21:14.409Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66629525,-73.76814811,3.22,9.29,217.9,42.85,"2019-05-28T13:21:20.407Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160409,60,47,-93,,42.66629525,-73.76814811,3.22,9.29,217.9,42.85,"2019-05-28T13:21:20.407Z",LTE,false,"samsung SM-G965U"
,22422,5,275,,,,,42.66582919,-73.76863211,3.22,9.2,219.1,43.44,"2019-05-28T13:21:27.396Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160409,60,45,-95,6,42.66582919,-73.76863211,3.22,9.2,219.1,43.44,"2019-05-28T13:21:27.396Z",LTE,false,"samsung SM-G965U"
,22422,5,531,,,,,42.66582919,-73.76863211,3.22,9.2,219.1,43.44,"2019-05-28T13:21:31.089Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491634,112,32,-108,,42.66582919,-73.76863211,3.22,9.2,219.1,43.44,"2019-05-28T13:21:31.089Z",LTE,false,"samsung SM-G965U"
,22422,5,531,,,,,42.66549042,-73.76900128,3.22,4.61,216.5,44.95,"2019-05-28T13:21:33.422Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491634,112,32,-108,,42.66549042,-73.76900128,3.22,4.61,216.5,44.95,"2019-05-28T13:21:33.422Z",LTE,false,"samsung SM-G965U"
,22422,5,514,,,,,42.66546663,-73.76902918,3.22,2.49,218.8,45.85,"2019-05-28T13:21:41.033Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797361,176,32,-108,29,42.66546663,-73.76902918,3.22,2.49,218.8,45.85,"2019-05-28T13:21:41.033Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66547824,-73.76904028,3.22,0,0,42.16,"2019-05-28T13:21:51.249Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797361,176,31,-109,,42.66547824,-73.76904028,3.22,0,0,42.16,"2019-05-28T13:21:51.249Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66500219,-73.76911302,3.22,6.9,234.9,37.23,"2019-05-28T13:22:24.406Z",CDMA,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66495856,-73.76918704,3.22,8.02,234.3,37.3,"2019-05-28T13:22:31.033Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160641,51,59,-81,5,42.66495856,-73.76918704,3.22,8.02,234.3,37.3,"2019-05-28T13:22:31.033Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66463893,-73.76972629,3.22,10.96,229.9,40.59,"2019-05-28T13:22:31.410Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160641,51,59,-81,5,42.66463893,-73.76972629,3.22,10.96,229.9,40.59,"2019-05-28T13:22:31.410Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66431907,-73.77024581,3.22,8.73,228.8,44,"2019-05-28T13:22:37.401Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160641,51,59,-81,5,42.66431907,-73.77024581,3.22,8.73,228.8,44,"2019-05-28T13:22:37.401Z",LTE,false,"samsung SM-G965U"
