839,10,42.64056027,-73.75226573,42.64056027,-73.75226573,7/2/2019,2.35
839,10,42.64112986,-73.75194857,42.64056027,-73.75226573,7/2/2019,2.35
839,10,42.64155744,-73.75171152,42.64056027,-73.75226573,7/2/2019,2.35
327,10,42.64259261,-73.75107671,42.64056027,-73.75226573,7/2/2019,2.35
327,10,42.64292178,-73.7506085,42.64056027,-73.75226573,7/2/2019,2.35
327,10,42.6431149,-73.75011475,42.64056027,-73.75226573,7/2/2019,2.35
583,11,42.64006075,-73.7404481,42.6408877,-73.73989185,7/5/2019,16.4333
583,11,42.6408877,-73.73989185,42.6408877,-73.73989185,7/5/2019,16.4333
327,11,42.6408877,-73.73989185,42.6408877,-73.73989185,7/5/2019,16.4333
583,11,42.64085552,-73.73993445,42.6408877,-73.73989185,7/5/2019,16.4333
583,11,42.64096685,-73.74063172,42.6408877,-73.73989185,7/5/2019,16.4333
839,11,42.64096685,-73.74063172,42.6408877,-73.73989185,7/5/2019,16.4333
583,12,42.64118019,-73.74120175,42.6411385,-73.7411619,7/5/2019,16.6333
583,13,42.64117662,-73.74122098,42.64117309,-73.74120947,7/5/2019,16.75
4634,14,42.64115222,-73.74126218,42.6412426,-73.7411199,7/5/2019,16.5333
4634,14,42.64114858,-73.74126206,42.6412426,-73.7411199,7/5/2019,16.5333
819,15,42.6412838,-73.74145653,42.6412838,-73.74145653,7/5/2019,17.2833
327,15,42.64128417,-73.74145895,42.6412838,-73.74145653,7/5/2019,17.2833
583,15,42.64128417,-73.74145895,42.6412838,-73.74145653,7/5/2019,17.2833
583,15,42.64128205,-73.74146123,42.6412838,-73.74145653,7/5/2019,17.2833
583,15,42.64128112,-73.74146349,42.6412838,-73.74145653,7/5/2019,17.2833
583,15,42.64128012,-73.74146979,42.64128027,-73.74146557,7/5/2019,17.3
583,15,42.64128041,-73.74147129,42.64128027,-73.74146557,7/5/2019,17.3
327,15,42.64128274,-73.7414708,42.64128125,-73.74147171,7/5/2019,17.3167
326,15,42.641288,-73.74145463,42.64128125,-73.74147171,7/5/2019,17.3167
327,15,42.6414654,-73.74146567,42.64128125,-73.74147171,7/5/2019,17.3167
327,15,42.64248049,-73.74118596,42.64128125,-73.74147171,7/5/2019,17.3167
583,16,42.64128738,-73.74144787,42.64128591,-73.74144957,7/5/2019,17.25
583,16,42.64128591,-73.74144957,42.64128591,-73.74144957,7/5/2019,17.25
4634,17,42.64135497,-73.74115351,42.64135497,-73.74115351,7/5/2019,16.8333
327,17,42.64135497,-73.74115351,42.64135497,-73.74115351,7/5/2019,16.8333
4634,17,42.64136999,-73.74116927,42.64135497,-73.74115351,7/5/2019,16.8333
327,17,42.64133553,-73.74123532,42.64135497,-73.74115351,7/5/2019,16.8333
819,18,42.64551376,-73.74072013,42.64145316,-73.74117438,7/10/2019,17.6167
327,18,42.64145316,-73.74117438,42.64145316,-73.74117438,7/10/2019,17.6167
4634,18,42.64134331,-73.74125048,42.64145316,-73.74117438,7/10/2019,17.6167
326,19,42.64270731,-73.74109954,42.64445356,-73.74076879,7/5/2019,17.3333
326,19,42.64314195,-73.74096018,42.64445356,-73.74076879,7/5/2019,17.3333
327,19,42.6433036,-73.74103531,42.64445356,-73.74076879,7/5/2019,17.3333
327,19,42.64376073,-73.74088666,42.64445356,-73.74076879,7/5/2019,17.3333
327,19,42.64386877,-73.74085753,42.64445356,-73.74076879,7/5/2019,17.3333
327,19,42.64446916,-73.74079459,42.64445356,-73.74076879,7/5/2019,17.3333
819,19,42.64451278,-73.74077531,42.64445356,-73.74076879,7/5/2019,17.3333
819,19,42.64492349,-73.74068563,42.64445356,-73.74076879,7/5/2019,17.3333
326,19,42.64505814,-73.74068833,42.64445356,-73.74076879,7/5/2019,17.3333
326,19,42.64567129,-73.74054563,42.64445356,-73.74076879,7/5/2019,17.3333
819,19,42.64567129,-73.74054563,42.64445356,-73.74076879,7/5/2019,17.3333
582,20,42.64773621,-73.75951756,42.64775225,-73.75951217,7/5/2019,16.2333
838,20,42.64777306,-73.75949736,42.64775225,-73.75951217,7/5/2019,16.2333
838,20,42.6472849,-73.7587588,42.64775225,-73.75951217,7/5/2019,16.2333
326,21,42.64885533,-73.75322974,42.6493787,-73.7530839,7/10/2019,17.8
819,21,42.64885533,-73.75322974,42.6493787,-73.7530839,7/10/2019,17.8
326,22,42.64641503,-73.74040419,42.6499165,-73.7398478,7/5/2019,17.35
307,22,42.64659503,-73.74035521,42.6499165,-73.7398478,7/5/2019,17.35
307,22,42.6472045,-73.74014192,42.6499165,-73.7398478,7/5/2019,17.35
326,22,42.64746334,-73.73999386,42.6499165,-73.7398478,7/5/2019,17.35
326,22,42.6480305,-73.73965411,42.6499165,-73.7398478,7/5/2019,17.35
326,22,42.64862769,-73.73939587,42.6499165,-73.7398478,7/5/2019,17.35
326,22,42.64862769,-73.73939587,42.6499165,-73.7398478,7/5/2019,17.35
326,22,42.64923712,-73.73912355,42.6499165,-73.7398478,7/5/2019,17.35
4614,22,42.64923712,-73.73912355,42.6499165,-73.7398478,7/5/2019,17.35
4614,22,42.6500635,-73.73874775,42.6499165,-73.7398478,7/5/2019,17.35
326,22,42.6500635,-73.73874775,42.6499165,-73.7398478,7/5/2019,17.35
307,23,42.65167757,-73.74964453,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.65193763,-73.74892713,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.65177884,-73.74830465,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.65177884,-73.74830465,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.65176141,-73.74827448,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.65113468,-73.74824703,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.65037543,-73.74863677,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.64932793,-73.7489698,42.65167757,-73.74964453,7/5/2019,16.3333
307,23,42.64870219,-73.74907888,42.65167757,-73.74964453,7/5/2019,16.3333
838,24,42.64966126,-73.75833366,42.65184236,-73.76157922,7/2/2019,2.45
838,24,42.64996963,-73.75889027,42.65184236,-73.76157922,7/2/2019,2.45
838,24,42.64996963,-73.75889027,42.65184236,-73.76157922,7/2/2019,2.45
838,24,42.65107588,-73.76081294,42.65184236,-73.76157922,7/2/2019,2.45
838,24,42.65113636,-73.76091558,42.65184236,-73.76157922,7/2/2019,2.45
838,24,42.65149204,-73.76148814,42.65184236,-73.76157922,7/2/2019,2.45
4634,24,42.65174686,-73.76171378,42.65184236,-73.76157922,7/2/2019,2.45
4634,24,42.65242894,-73.76093277,42.65184236,-73.76157922,7/2/2019,2.45
4634,24,42.65283906,-73.76051886,42.65184236,-73.76157922,7/2/2019,2.45
4634,24,42.65317423,-73.76013113,42.65184236,-73.76157922,7/2/2019,2.45
305,25,42.66200632,-73.77329485,42.6521987,-73.7679085,7/2/2019,0.95
324,26,42.65299936,-73.75666335,42.65362218,-73.7577525,7/10/2019,18
324,26,42.65347456,-73.75745175,42.65362218,-73.7577525,7/10/2019,18
324,26,42.65354432,-73.75759368,42.65362218,-73.7577525,7/10/2019,18
324,26,42.65403533,-73.7583451,42.65362218,-73.7577525,7/10/2019,18
638,26,42.65406071,-73.75839968,42.65362218,-73.7577525,7/10/2019,18
638,26,42.65409412,-73.75856205,42.65362218,-73.7577525,7/10/2019,18
4890,27,42.65389418,-73.77016601,42.65389418,-73.77016601,7/5/2019,16.1333
4890,27,42.65346136,-73.76955673,42.65389418,-73.77016601,7/5/2019,16.1333
326,28,42.65086872,-73.73829544,42.65445409,-73.74208761,7/5/2019,17.3667
4614,28,42.65126206,-73.73818685,42.65445409,-73.74208761,7/5/2019,17.3667
4614,28,42.65232416,-73.73841251,42.65445409,-73.74208761,7/5/2019,17.3667
819,28,42.65232416,-73.73841251,42.65445409,-73.74208761,7/5/2019,17.3667
819,28,42.65298932,-73.73895436,42.65445409,-73.74208761,7/5/2019,17.3667
819,28,42.65361393,-73.73975261,42.65445409,-73.74208761,7/5/2019,17.3667
307,28,42.65373689,-73.74019438,42.65445409,-73.74208761,7/5/2019,17.3667
307,28,42.65417113,-73.74139031,42.65445409,-73.74208761,7/5/2019,17.3667
307,28,42.65422154,-73.74156961,42.65445409,-73.74208761,7/5/2019,17.3667
307,28,42.65445409,-73.74208761,42.65445409,-73.74208761,7/5/2019,17.3667
1016,29,42.67545836,-73.79573512,42.6580687,-73.7778405,7/1/2019,20.1167
760,29,42.67545836,-73.79573512,42.6580687,-73.7778405,7/1/2019,20.1167
760,29,42.65812928,-73.77778706,42.65812945,-73.77778703,7/5/2019,16.0333
1016,29,42.65813179,-73.77778502,42.65812945,-73.77778703,7/5/2019,16.0333
760,29,42.65817631,-73.77779367,42.65812945,-73.77778703,7/5/2019,16.0333
1016,29,42.65818636,-73.77779297,42.65812945,-73.77778703,7/5/2019,16.0333
760,29,42.65815732,-73.77778011,42.65812945,-73.77778703,7/5/2019,16.0333
1016,30,42.65815118,-73.77784934,42.658078,-73.7777194,7/5/2019,15.9333
760,30,42.65815118,-73.77784934,42.658078,-73.7777194,7/5/2019,15.9333
894,31,42.65894947,-73.76578469,42.6590706,-73.7660954,6/25/2019,23.3667
760,32,42.65926158,-73.77593255,42.6592033,-73.77601017,7/5/2019,15.8333
760,32,42.65919031,-73.77603022,42.6592033,-73.77601017,7/5/2019,15.8333
760,32,42.65895785,-73.77651023,42.6592033,-73.77601017,7/5/2019,15.8333
307,33,42.65488006,-73.74327216,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.6549902,-73.74353349,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.65527754,-73.74429369,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.65560813,-73.74477088,42.65936743,-73.74691701,7/5/2019,17.3833
324,33,42.65560813,-73.74477088,42.65936743,-73.74691701,7/5/2019,17.3833
324,33,42.65641896,-73.74569155,42.65936743,-73.74691701,7/5/2019,17.3833
324,33,42.65641896,-73.74569155,42.65936743,-73.74691701,7/5/2019,17.3833
324,33,42.65719775,-73.74667992,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.657358,-73.74677,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.65789025,-73.74694597,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.65862001,-73.74703246,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.6588469,-73.74701423,42.65936743,-73.74691701,7/5/2019,17.3833
307,33,42.65936743,-73.74691701,42.65936743,-73.74691701,7/5/2019,17.3833
894,34,42.6589842,-73.76568053,42.6598534,-73.7677618,6/26/2019,0.05
894,35,42.66024816,-73.76933029,42.6606213,-73.770001,7/10/2019,18.1
504,35,42.66040352,-73.76960886,42.6606213,-73.770001,7/10/2019,18.1
504,35,42.66040151,-73.76963656,42.6606213,-73.770001,7/10/2019,18.1
531,35,42.66040151,-73.76963656,42.6606213,-73.770001,7/10/2019,18.1
504,36,42.66201679,-73.77336445,42.66113812,-73.77412013,7/2/2019,13.1333
504,36,42.66113812,-73.77412013,42.66113812,-73.77412013,7/2/2019,13.1333
504,36,42.66113812,-73.77412013,42.66113812,-73.77412013,7/2/2019,13.1333
504,36,42.66098182,-73.77489394,42.66113812,-73.77412013,7/2/2019,13.1333
504,37,42.66132477,-73.77537158,42.66132477,-73.77537158,7/1/2019,0.4667
504,37,42.66140288,-73.77550337,42.66132477,-73.77537158,7/1/2019,0.4667
894,38,42.66189267,-73.77207451,42.6613752,-73.7687591,6/25/2019,23.15
504,39,42.66159026,-73.77747125,42.6614977,-73.7775326,7/1/2019,0.6
504,39,42.66159026,-73.77747125,42.6614977,-73.7775326,7/1/2019,0.6
436,40,42.66183787,-73.77312108,42.66164533,-73.773031,6/27/2019,1.9833
504,40,42.66191965,-73.7731997,42.66164533,-73.773031,6/27/2019,1.9833
436,40,42.66193876,-73.77321523,42.66164533,-73.773031,6/27/2019,1.9833
504,40,42.66194516,-73.77322241,42.66164533,-73.773031,6/27/2019,1.9833
504,41,42.6619422,-73.77332537,42.66172422,-73.77340849,7/12/2019,0.6167
504,41,42.6619422,-73.77332537,42.66172422,-73.77340849,7/12/2019,0.6167
504,42,42.66140288,-73.77550337,42.6618054,-73.7771763,7/1/2019,0.5
504,43,42.66184047,-73.77284328,42.66183815,-73.77286594,6/28/2019,2.1333
504,43,42.66175358,-73.77307938,42.66183815,-73.77286594,6/28/2019,2.1333
504,43,42.66162433,-73.77328586,42.66183815,-73.77286594,6/28/2019,2.1333
436,44,42.66194349,-73.77346965,42.66194349,-73.77346965,7/12/2019,16.4833
504,44,42.66195076,-73.77332775,42.66194349,-73.77346965,7/12/2019,16.4833
504,45,42.66194898,-73.77327763,42.6619498,-73.77327623,6/26/2019,4.0667
504,45,42.66194846,-73.77327725,42.6619498,-73.77327623,6/26/2019,4.0667
436,46,42.66197121,-73.7732094,42.66194804,-73.77320612,6/27/2019,15.9167
504,46,42.66198322,-73.77323264,42.66194804,-73.77320612,6/27/2019,15.9167
504,47,42.66200949,-73.77346123,42.66200949,-73.77346123,7/4/2019,13.7333
504,47,42.66200949,-73.77346123,42.66200949,-73.77346123,7/4/2019,13.7333
504,48,42.6619565,-73.77335174,42.66195714,-73.77335096,6/25/2019,22.6833
504,48,42.66195153,-73.7733558,42.66195714,-73.77335096,6/25/2019,22.6833
504,48,42.66195153,-73.7733558,42.66195714,-73.77335096,6/25/2019,22.6833
504,48,42.66199552,-73.77336237,42.66199771,-73.77336488,6/27/2019,5.6833
504,48,42.6620016,-73.77335287,42.66200075,-73.77335288,6/27/2019,14.6167
504,48,42.66204075,-73.77340835,42.66203985,-73.77340535,6/27/2019,14.9167
436,48,42.66200991,-73.77340431,42.66200265,-73.77339588,6/28/2019,13.8833
504,48,42.66201648,-73.77338575,42.66201371,-73.77338719,6/28/2019,13.9833
504,48,42.66201484,-73.77338487,42.66201432,-73.77338542,6/28/2019,14.0167
504,48,42.66206685,-73.77334499,42.66200203,-73.77335183,6/29/2019,13.85
504,48,42.66202893,-73.77328157,42.66200203,-73.77335183,6/29/2019,13.85
504,48,42.66200605,-73.7733423,42.66200203,-73.77335183,6/29/2019,13.85
504,48,42.66201087,-73.77335748,42.66200794,-73.77335538,6/29/2019,13.95
504,48,42.66204381,-73.77335114,42.66202652,-73.77340301,6/29/2019,14.75
504,48,42.66202365,-73.77335127,42.6620235,-73.77335273,6/30/2019,14.7833
504,48,42.66204973,-73.77339056,42.66204596,-73.77339515,7/1/2019,12.9167
504,48,42.66204633,-73.77339121,42.66204596,-73.77339515,7/1/2019,12.9167
504,48,42.6620076,-73.77336144,42.66200812,-73.77335962,7/2/2019,12.9333
504,48,42.66201454,-73.77335822,42.66201463,-73.77335848,7/2/2019,13.0333
504,48,42.66202708,-73.77341555,42.66202714,-73.77341497,7/3/2019,16.5333
504,48,42.66201729,-73.77341999,42.66201729,-73.77341999,7/4/2019,13.8333
504,48,42.66203242,-73.7734017,42.66203255,-73.77340232,7/4/2019,14.5667
436,48,42.66203493,-73.77340481,42.66203255,-73.77340232,7/4/2019,14.5667
504,48,42.66203827,-73.77336797,42.66203205,-73.77336469,7/4/2019,15.2667
504,48,42.6620291,-73.77336068,42.66201497,-73.77335709,7/5/2019,3.05
504,48,42.6620291,-73.77336068,42.66201497,-73.77335709,7/5/2019,3.05
504,48,42.66199933,-73.77343693,42.66203203,-73.77337614,7/11/2019,4.4333
504,48,42.66202789,-73.77338817,42.66203203,-73.77337614,7/11/2019,4.4333
504,48,42.6619712,-73.77335997,42.66196719,-73.77335477,7/11/2019,5.0333
504,48,42.66197388,-73.77335589,42.66196719,-73.77335477,7/11/2019,5.0333
504,48,42.66204817,-73.7734296,42.66204814,-73.77342934,7/12/2019,13.0833
504,48,42.66200067,-73.77340107,42.66203141,-73.77335512,7/13/2019,5.0167
504,49,42.66204878,-73.77330496,42.66204865,-73.77330671,7/12/2019,0.3
504,49,42.662295,-73.77264148,42.662014,-73.7733054,7/12/2019,0.3667
436,49,42.6620619,-73.77331228,42.6620185,-73.7732981,7/12/2019,0.4333
504,49,42.66203932,-73.77329951,42.66204123,-73.77330237,7/12/2019,0.4667
504,49,42.66202966,-73.77327602,42.6620136,-73.7733036,7/12/2019,0.5833
504,49,42.66202966,-73.77327602,42.6620136,-73.7733036,7/12/2019,0.5833
504,49,42.6620343,-73.7732729,42.6620136,-73.7733036,7/12/2019,0.5833
504,49,42.6620303,-73.77328624,42.6620217,-73.7732979,7/12/2019,0.6667
436,49,42.66202812,-73.77328977,42.6620132,-73.7733047,7/12/2019,0.6833
504,49,42.66202738,-73.77328812,42.6620132,-73.7733047,7/12/2019,0.6833
504,49,42.6619866,-73.77323762,42.6620125,-73.773304,7/12/2019,0.7833
504,49,42.66198369,-73.77323908,42.6620127,-73.7733036,7/12/2019,0.8
504,49,42.66198169,-73.77331099,42.66198105,-73.77330991,7/12/2019,2.8833
436,49,42.66197299,-73.77331268,42.6620121,-73.7733059,7/12/2019,2.9167
504,49,42.66197299,-73.77331268,42.6620121,-73.7733059,7/12/2019,2.9167
504,49,42.66196559,-73.77332883,42.6620212,-73.7732974,7/12/2019,3.4167
504,49,42.66197459,-73.77331182,42.6620124,-73.7733057,7/12/2019,3.4333
504,49,42.6619833,-73.77331698,42.6620123,-73.7733068,7/12/2019,4.0833
504,49,42.66198219,-73.77332417,42.6620123,-73.7733068,7/12/2019,4.0833
504,49,42.66198219,-73.77332417,42.6620123,-73.7733068,7/12/2019,4.0833
504,49,42.661984,-73.77332447,42.662012,-73.773306,7/12/2019,4.1
504,49,42.66198556,-73.77332314,42.662012,-73.773306,7/12/2019,4.1
436,49,42.66198553,-73.77332366,42.66198551,-73.77332425,7/12/2019,4.4
504,49,42.66198575,-73.77332533,42.66198551,-73.77332425,7/12/2019,4.4
436,49,42.66202846,-73.77329911,42.6620113,-73.7733068,7/12/2019,4.7
504,49,42.66203188,-73.77329768,42.6620113,-73.7733068,7/12/2019,4.7
436,49,42.66198554,-73.77331317,42.66198189,-73.77328954,7/12/2019,10.3333
504,49,42.66198095,-73.77331285,42.66198095,-73.77331285,7/12/2019,12.6833
504,49,42.66208103,-73.77335401,42.6620409,-73.7732899,7/12/2019,13.7833
504,49,42.66205736,-73.77333886,42.66202,-73.7732982,7/12/2019,14.8833
504,49,42.66203363,-73.77332845,42.66203303,-73.77332782,7/12/2019,14.9833
436,49,42.6619885,-73.77328779,42.66198757,-73.77328897,7/12/2019,15.2833
504,49,42.66198941,-73.77328919,42.66198757,-73.77328897,7/12/2019,15.2833
504,49,42.66199409,-73.7732914,42.6620084,-73.7733105,7/12/2019,15.3833
504,49,42.66199482,-73.77329103,42.6620084,-73.7733105,7/12/2019,15.3833
504,49,42.66197659,-73.77326847,42.66197997,-73.77327087,7/12/2019,15.7833
504,49,42.66197396,-73.77330104,42.66198439,-73.77331568,7/12/2019,16.0667
504,49,42.66198191,-73.77330725,42.66198439,-73.77331568,7/12/2019,16.0667
504,49,42.6619501,-73.77332469,42.6620186,-73.7732972,7/12/2019,16.2167
504,49,42.66194737,-73.77332513,42.6620227,-73.7732964,7/12/2019,16.2333
436,49,42.66198074,-73.77335006,42.6620112,-73.7733079,7/12/2019,16.4
504,49,42.66198175,-73.77334874,42.6620112,-73.7733079,7/12/2019,16.4
504,49,42.66203716,-73.77336021,42.6620227,-73.7732978,7/12/2019,17.8833
504,49,42.66201373,-73.77328858,42.6620222,-73.773297,7/12/2019,18.95
436,49,42.6620083,-73.77331619,42.6620225,-73.7732971,7/12/2019,19.15
504,49,42.66200451,-73.773318,42.6620225,-73.7732971,7/12/2019,19.15
531,49,42.66201355,-73.77331424,42.6620241,-73.7732959,7/12/2019,19.25
504,49,42.66201884,-73.77331245,42.66202,-73.7732982,7/12/2019,20.65
504,49,42.66201819,-73.77331096,42.66202,-73.7732982,7/12/2019,20.65
436,49,42.66202436,-73.77327468,42.6620227,-73.7732967,7/12/2019,21.2667
504,49,42.66202436,-73.77327468,42.6620227,-73.7732967,7/12/2019,21.2667
504,49,42.66200045,-73.77324265,42.6620123,-73.773306,7/12/2019,22
504,49,42.66199744,-73.77326828,42.6620296,-73.7733016,7/12/2019,22.85
504,49,42.66199631,-73.77327253,42.6620296,-73.7733016,7/12/2019,22.85
504,49,42.66199455,-73.77328704,42.6620402,-73.7732948,7/12/2019,22.95
504,49,42.66203661,-73.77333629,42.6620241,-73.7732883,7/13/2019,1.15
504,49,42.66203664,-73.77333623,42.6620241,-73.7732883,7/13/2019,1.15
504,49,42.66201552,-73.77335979,42.6620388,-73.7732945,7/13/2019,2.35
504,49,42.66201412,-73.77335884,42.6620388,-73.7732945,7/13/2019,2.35
504,49,42.66198642,-73.77330912,42.662021,-73.7732977,7/13/2019,2.95
504,49,42.66198642,-73.77330912,42.662021,-73.7732977,7/13/2019,2.95
504,49,42.66198477,-73.77331657,42.662021,-73.7732977,7/13/2019,2.95
504,49,42.66200352,-73.77331501,42.6620224,-73.7732974,7/13/2019,3.05
504,49,42.66202108,-73.77333377,42.66202184,-73.77332667,7/13/2019,4.0167
504,49,42.66201636,-73.77333093,42.66202184,-73.77332667,7/13/2019,4.0167
504,49,42.66204048,-73.77333936,42.6620375,-73.7732935,7/13/2019,4.5167
436,49,42.66203978,-73.7733401,42.6620375,-73.7732935,7/13/2019,4.5167
504,49,42.66203991,-73.77334024,42.6620375,-73.7732935,7/13/2019,4.5167
436,49,42.66204027,-73.77333593,42.6620293,-73.7733008,7/13/2019,4.8167
504,49,42.66204017,-73.77333584,42.6620293,-73.7733008,7/13/2019,4.8167
436,49,42.66204003,-73.77333575,42.6620293,-73.7733008,7/13/2019,4.8167
504,49,42.66203978,-73.77333576,42.6620293,-73.7733008,7/13/2019,4.8167
504,49,42.66200541,-73.77329262,42.6620123,-73.773305,7/13/2019,5.35
436,49,42.66202802,-73.77326444,42.66201972,-73.77326613,7/13/2019,6.5667
504,49,42.66201889,-73.77326667,42.66201972,-73.77326613,7/13/2019,6.5667
436,49,42.66199822,-73.77328835,42.6620294,-73.7733001,7/13/2019,6.8167
504,49,42.66199808,-73.77328855,42.6620294,-73.7733001,7/13/2019,6.8167
504,49,42.66199232,-73.77327391,42.6620198,-73.7732976,7/13/2019,7.0167
